id,latitude,longitude,price,bedrooms,accommodates,room_type,neighbourhood_cleansed,review_scores_rating,minimum_nights,nearest_event,event_date,event_category,distance_to_event_km,temp_avg_c,precipitation_mm,is_outdoor_season,is_peak_summer
1290557254639029237,38.89478,-76.99719,95.0,1.0,2,Entire home/apt,"Union Station, Stanton Park, Kingman Park",5.0,31,Washington Nationals vs New York Yankees: Marvel's Captain America Bobblehead,2026-07-10,Sports,1.4779096977741002,27.1,94.0,1.0,1.0
1290612245365090362,38.88504,-76.99368,126.0,1.0,2,Entire home/apt,"Capitol Hill, Lincoln Park",4.96,2,Washington Nationals vs New York Yankees: Marvel's Captain America Bobblehead,2026-07-10,Sports,0.3531260223202852,27.1,94.0,1.0,1.0
1290637957553826139,38.89442,-76.99826,,1.0,2,Entire home/apt,"Union Station, Stanton Park, Kingman Park",5.0,31,Washington Nationals vs New York Yankees: Marvel's Captain America Bobblehead,2026-07-10,Sports,1.468267838011339,27.1,94.0,1.0,1.0
1290650640146623904,38.91220347713654,-77.03851883540483,,2.0,5,Entire home/apt,"Dupont Circle, Connecticut Avenue/K Street",2.33,31,Men At Work,2026-09-20,Music,1.006613280539281,22.1,90.0,1.0,0.0
1290655144975332342,38.91603,-77.04046,107.0,1.0,2,Private room,"Dupont Circle, Connecticut Avenue/K Street",4.81,1,Men At Work,2026-09-20,Music,1.0037958518399304,22.1,90.0,1.0,0.0
1290669836444349110,38.92652859381101,-77.03861096763406,174.0,2.0,4,Entire home/apt,"Kalorama Heights, Adams Morgan, Lanier Heights",4.97,3,Men At Work,2026-09-20,Music,1.3125485470033673,22.1,90.0,1.0,0.0
1290698529573992478,38.89442,-76.99826,95.0,1.0,2,Entire home/apt,"Union Station, Stanton Park, Kingman Park",5.0,31,Washington Nationals vs New York Yankees: Marvel's Captain America Bobblehead,2026-07-10,Sports,1.468267838011339,27.1,94.0,1.0,1.0
1290764374918142438,38.87913,-76.99175,89.0,1.0,2,Entire home/apt,"Capitol Hill, Lincoln Park",4.95,1,Washington Nationals vs New York Yankees: Marvel's Captain America Bobblehead,2026-07-10,Sports,0.32566584344718624,27.1,94.0,1.0,1.0
1291208278558904107,38.89442,-76.99826,90.0,1.0,2,Entire home/apt,"Union Station, Stanton Park, Kingman Park",5.0,31,Washington Nationals vs New York Yankees: Marvel's Captain America Bobblehead,2026-07-10,Sports,1.468267838011339,27.1,94.0,1.0,1.0
1291247510418797253,38.89442,-76.99826,,1.0,2,Entire home/apt,"Union Station, Stanton Park, Kingman Park",5.0,31,Washington Nationals vs New York Yankees: Marvel's Captain America Bobblehead,2026-07-10,Sports,1.468267838011339,27.1,94.0,1.0,1.0
1291334168396870347,38.89442,-76.99826,,1.0,2,Entire home/apt,"Union Station, Stanton Park, Kingman Park",5.0,31,Washington Nationals vs New York Yankees: Marvel's Captain America Bobblehead,2026-07-10,Sports,1.468267838011339,27.1,94.0,1.0,1.0
1291939102789919721,38.89442,-76.99826,,1.0,2,Entire home/apt,"Union Station, Stanton Park, Kingman Park",5.0,31,Washington Nationals vs New York Yankees: Marvel's Captain America Bobblehead,2026-07-10,Sports,1.468267838011339,27.1,94.0,1.0,1.0
1292125798421848524,38.88267516173493,-76.99657244513591,566.0,3.0,8,Entire home/apt,"Capitol Hill, Lincoln Park",5.0,2,Washington Nationals vs New York Yankees: Marvel's Captain America Bobblehead,2026-07-10,Sports,0.3604094237037676,27.1,94.0,1.0,1.0
1292161514490095880,38.89247,-77.00335,182.0,1.0,4,Entire home/apt,"Union Station, Stanton Park, Kingman Park",4.95,2,Washington Nationals vs New York Yankees: Marvel's Captain America Bobblehead,2026-07-10,Sports,1.4957541490916295,27.1,94.0,1.0,1.0
1292165332812339494,38.90381,-76.99186,87.0,1.0,1,Private room,"Ivy City, Arboretum, Trinidad, Carver Langston",5.0,2,Vans Warped Tour DC,2026-06-13,Music,2.229553903560546,24.5,91.0,1.0,0.0
1292173547544987465,38.89393259029128,-76.99707685181484,130.0,2.0,4,Entire home/apt,"Union Station, Stanton Park, Kingman Park",5.0,31,Washington Nationals vs New York Yankees: Marvel's Captain America Bobblehead,2026-07-10,Sports,1.3847147028385276,27.1,94.0,1.0,1.0
1292197928142405988,38.98090127186913,-77.02864692997552,145.0,1.0,4,Entire home/apt,"Colonial Village, Shepherd Park, North Portal Estates",4.75,2,Howard University Bison Football vs. Richmond Spiders Football,2026-05-17,Sports,6.581049216657509,19.9,104.0,1.0,0.0
1292268721679930388,38.91430265813944,-77.01152991503477,131.0,2.0,4,Entire home/apt,"Edgewood, Bloomingdale, Truxton Circle, Eckington",4.97,2,Juvenile’s Boiling Point Album Release Tour w/ The 400 Degreez Band,2026-04-17,Music,0.8350465298413267,14.8,82.0,1.0,0.0
1292371854449202666,38.92065179120026,-77.04172857105732,170.0,2.0,4,Entire home/apt,"Kalorama Heights, Adams Morgan, Lanier Heights",4.95,1,Men At Work,2026-09-20,Music,1.159695342249989,22.1,90.0,1.0,0.0
1292413985793895819,38.87791,-77.00179,105.0,1.0,2,Private room,"Near Southeast, Navy Yard",5.0,1,Foo Fighters: TAKE COVER TOUR 2026,2026-08-17,Music,0.7309775340947758,26.2,99.0,1.0,1.0
1292725111077306237,38.95473399999999,-77.0018513,95.0,1.0,3,Entire home/apt,"Lamont Riggs, Queens Chapel, Fort Totten, Pleasant Hill",,3,Howard University Bison Football vs. Richmond Spiders Football,2026-05-17,Sports,3.9535800097205533,19.9,104.0,1.0,0.0
1293342404273462548,38.89912101245984,-76.97536332726538,128.0,4.0,10,Entire home/apt,"Ivy City, Arboretum, Trinidad, Carver Langston",4.58,2,Vans Warped Tour DC,2026-06-13,Music,1.107031537602468,24.5,91.0,1.0,0.0
1293644628690537502,38.956989321365256,-77.01909610077202,88.0,1.0,5,Private room,"Brightwood Park, Crestwood, Petworth",4.38,1,Howard University Bison Football vs. Richmond Spiders Football,2026-05-17,Sports,3.8802979096369747,19.9,104.0,1.0,0.0
1293818054442632352,38.91535,-77.00847,,1.0,3,Entire home/apt,"Edgewood, Bloomingdale, Truxton Circle, Eckington",5.0,2,Juvenile’s Boiling Point Album Release Tour w/ The 400 Degreez Band,2026-04-17,Music,1.0921847990498716,14.8,82.0,1.0,0.0
1294078374658201265,38.84318,-77.00311,95.0,2.0,4,Entire home/apt,"Congress Heights, Bellevue, Washington Highlands",1.0,2,Washington Mystics vs. New York Liberty,2026-05-10,Sports,1.1142328877732877,19.9,104.0,1.0,0.0
1294335470402371957,38.86855,-76.98562,85.0,2.0,4,Entire home/apt,"Twining, Fairlawn, Randle Highlands, Penn Branch, Fort Davis Park, Fort Dupont",4.86,2,Washington Nationals vs New York Yankees: Marvel's Captain America Bobblehead,2026-07-10,Sports,1.6097981397439136,27.1,94.0,1.0,1.0
1294352127734323711,38.91518,-77.0169,,2.0,5,Entire home/apt,"Howard University, Le Droit Park, Cardozo/Shaw",4.79,2,Juvenile’s Boiling Point Album Release Tour w/ The 400 Degreez Band,2026-04-17,Music,0.3631349740739698,14.8,82.0,1.0,0.0
1294965575593555044,38.92449750719895,-77.02852411832848,130.0,1.0,4,Entire home/apt,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",4.98,2,Howard University Bison Football vs. Richmond Spiders Football,2026-05-17,Sports,0.7843610795375117,19.9,104.0,1.0,0.0
1295312791496235447,38.95965389928445,-77.00190821461477,53.0,1.0,1,Private room,"Lamont Riggs, Queens Chapel, Fort Totten, Pleasant Hill",5.0,2,Howard University Bison Football vs. Richmond Spiders Football,2026-05-17,Sports,4.459238736675147,19.9,104.0,1.0,0.0
1295569455588631982,38.9595682696126,-77.00181164119671,90.0,1.0,2,Private room,"Lamont Riggs, Queens Chapel, Fort Totten, Pleasant Hill",3.33,1,Howard University Bison Football vs. Richmond Spiders Football,2026-05-17,Sports,4.453266942997041,19.9,104.0,1.0,0.0
1295574236601007417,38.95970528068759,-77.00189197688553,43.0,1.0,1,Private room,"Lamont Riggs, Queens Chapel, Fort Totten, Pleasant Hill",4.79,1,Howard University Bison Football vs. Richmond Spiders Football,2026-05-17,Sports,4.4650814837229715,19.9,104.0,1.0,0.0
1295864015791448837,38.90997,-77.01107,56.0,1.0,1,Private room,"Edgewood, Bloomingdale, Truxton Circle, Eckington",,31,Juvenile’s Boiling Point Album Release Tour w/ The 400 Degreez Band,2026-04-17,Music,1.0512835268692517,14.8,82.0,1.0,0.0
1295947486758820451,38.9188589,-77.02676319999999,,2.0,6,Entire home/apt,"Howard University, Le Droit Park, Cardozo/Shaw",5.0,3,Men At Work,2026-09-20,Music,0.25198621967168977,22.1,90.0,1.0,0.0
1296427921437854449,38.91125,-77.0216,538.0,4.0,12,Entire home/apt,"Shaw, Logan Circle",5.0,3,Juvenile’s Boiling Point Album Release Tour w/ The 400 Degreez Band,2026-04-17,Music,0.4539701193154916,14.8,82.0,1.0,0.0
1296483611194963747,38.97156308770561,-77.05911040311938,350.0,4.0,8,Entire home/apt,"Hawthorne, Barnaby Woods, Chevy Chase",,1,Howard University Bison Football vs. Richmond Spiders Football,2026-05-17,Sports,6.4569239294182434,19.9,104.0,1.0,0.0
1296505951364475329,38.937800119221926,-77.0220668754631,,1.0,4,Entire home/apt,"Brightwood Park, Crestwood, Petworth",5.0,2,Howard University Bison Football vs. Richmond Spiders Football,2026-05-17,Sports,1.75493089529592,19.9,104.0,1.0,0.0
1296518232642529377,38.92331816662968,-77.07460673392437,175.0,1.0,3,Private room,"Cathedral Heights, McLean Gardens, Glover Park",,1,Georgetown Hoyas Football vs. Holy Cross Crusaders Football,2026-11-07,Sports,0.9823294012245927,9.7,85.0,0.0,0.0
1296522333854140472,38.92167,-77.07631,99.0,1.0,2,Private room,"Cathedral Heights, McLean Gardens, Glover Park",5.0,1,Georgetown Hoyas Football vs. Holy Cross Crusaders Football,2026-11-07,Sports,0.7780592370658586,9.7,85.0,0.0,0.0
1297438438602580265,38.89993425374934,-76.97399619652197,102.0,1.0,3,Entire home/apt,"Ivy City, Arboretum, Trinidad, Carver Langston",4.8,1,Vans Warped Tour DC,2026-06-13,Music,1.1930668819073609,24.5,91.0,1.0,0.0
1297867366366373876,38.8975371,-76.99806819999999,169.0,1.0,4,Entire home/apt,"Union Station, Stanton Park, Kingman Park",5.0,1,Washington Nationals vs New York Yankees: Marvel's Captain America Bobblehead,2026-07-10,Sports,1.7936033267304088,27.1,94.0,1.0,1.0
1297943979265969182,38.88821739999999,-76.9918251,120.0,1.0,2,Entire home/apt,"Capitol Hill, Lincoln Park",5.0,2,Washington Nationals vs New York Yankees: Marvel's Captain America Bobblehead,2026-07-10,Sports,0.6938069053896996,27.1,94.0,1.0,1.0
1298117878407612909,38.90559,-77.01972,278.0,4.0,10,Entire home/apt,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",4.83,1,"JOSH THOMAS: JIGGLE, JIGGLE",2026-10-15,Arts & Theatre,0.5532520659112128,15.7,82.0,1.0,0.0
1298501786347745576,38.8709518,-76.9725048,96.0,1.0,4,Entire home/apt,"Twining, Fairlawn, Randle Highlands, Penn Branch, Fort Davis Park, Fort Dupont",4.5,2,Vans Warped Tour DC,2026-06-13,Music,2.035115355693968,24.5,91.0,1.0,0.0
1298581679732870063,38.96114055849932,-77.02788235705523,89.0,1.0,3,Entire home/apt,"Takoma, Brightwood, Manor Park",4.96,2,Howard University Bison Football vs. Richmond Spiders Football,2026-05-17,Sports,4.394353221879896,19.9,104.0,1.0,0.0
1298805331005518156,38.90698,-76.98745,45.0,1.0,1,Private room,"Ivy City, Arboretum, Trinidad, Carver Langston",5.0,31,Diplo,2026-05-22,Music,1.9105545245138575,19.9,104.0,1.0,0.0
1298821513307128568,38.90617173282179,-76.98575734615912,43.0,1.0,2,Private room,"Ivy City, Arboretum, Trinidad, Carver Langston",5.0,31,Diplo,2026-05-22,Music,1.88842945639746,19.9,104.0,1.0,0.0
1298824153280918415,38.90722053505642,-76.98774771428035,43.0,1.0,2,Private room,"Ivy City, Arboretum, Trinidad, Carver Langston",,31,Diplo,2026-05-22,Music,1.907948332262058,19.9,104.0,1.0,0.0
1298881365362073664,38.858391604086506,-76.98681363888095,43.0,1.0,1,Private room,"Sheridan, Barry Farm, Buena Vista",5.0,15,Washington Mystics vs. New York Liberty,2026-05-10,Sports,1.338587186085444,19.9,104.0,1.0,0.0
1299365929313106790,38.88237580616608,-76.98903954281444,155.0,4.0,7,Entire home/apt,"Capitol Hill, Lincoln Park",4.38,3,Washington Nationals vs New York Yankees: Marvel's Captain America Bobblehead,2026-07-10,Sports,0.30243247638269277,27.1,94.0,1.0,1.0
1299637003544559456,38.827614116980094,-77.00642902920652,152.0,2.0,6,Entire home/apt,"Congress Heights, Bellevue, Washington Highlands",,3,Washington Mystics vs. New York Liberty,2026-05-10,Sports,2.514475314037461,19.9,104.0,1.0,0.0
1300332169738499584,38.82681,-77.01002,146.0,3.0,6,Entire home/apt,"Congress Heights, Bellevue, Washington Highlands",4.87,3,Washington Mystics vs. New York Liberty,2026-05-10,Sports,2.7629370244530933,19.9,104.0,1.0,0.0
1300589979778999012,38.9039391,-77.0306251,202.0,1.0,2,Entire home/apt,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",,31,The James Hunter Six,2026-04-19,Music,0.08131605999039906,14.8,82.0,1.0,0.0
1300590428830837224,38.9039391,-77.0306251,,1.0,2,Entire home/apt,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",,31,The James Hunter Six,2026-04-19,Music,0.08131605999039906,14.8,82.0,1.0,0.0
1300590870198149103,38.9039391,-77.0306251,261.0,1.0,2,Entire home/apt,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",,31,The James Hunter Six,2026-04-19,Music,0.08131605999039906,14.8,82.0,1.0,0.0
1300591259134931792,38.9039391,-77.0306251,,1.0,2,Entire home/apt,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",,31,The James Hunter Six,2026-04-19,Music,0.08131605999039906,14.8,82.0,1.0,0.0
1300868949193556085,38.91125373693138,-77.0121281022801,196.0,1.0,2,Entire home/apt,"Edgewood, Bloomingdale, Truxton Circle, Eckington",5.0,2,Juvenile’s Boiling Point Album Release Tour w/ The 400 Degreez Band,2026-04-17,Music,0.8975062668964093,14.8,82.0,1.0,0.0
1301057789827596567,38.89494759999999,-76.9991256,390.0,3.0,6,Entire home/apt,"Union Station, Stanton Park, Kingman Park",5.0,2,Washington Nationals vs New York Yankees: Marvel's Captain America Bobblehead,2026-07-10,Sports,1.54971062441327,27.1,94.0,1.0,1.0
1301603841602883794,38.940589,-77.0312469,126.0,2.0,4,Entire home/apt,"Brightwood Park, Crestwood, Petworth",4.91,2,Howard University Bison Football vs. Richmond Spiders Football,2026-05-17,Sports,2.274549839355755,19.9,104.0,1.0,0.0
1301665681999041311,38.95749569631933,-77.01462892206669,198.0,3.0,6,Entire home/apt,"Takoma, Brightwood, Manor Park",4.67,1,Howard University Bison Football vs. Richmond Spiders Football,2026-05-17,Sports,3.963110538739897,19.9,104.0,1.0,0.0
1302067674366742264,38.94990003925008,-77.01854219131715,45.0,1.0,2,Private room,"Brightwood Park, Crestwood, Petworth",3.0,31,Howard University Bison Football vs. Richmond Spiders Football,2026-05-17,Sports,3.0937832751401464,19.9,104.0,1.0,0.0
1302226768436488887,38.91338395353395,-77.01600634293669,293.0,3.0,6,Entire home/apt,"Edgewood, Bloomingdale, Truxton Circle, Eckington",4.94,3,Juvenile’s Boiling Point Album Release Tour w/ The 400 Degreez Band,2026-04-17,Music,0.48966779946052563,14.8,82.0,1.0,0.0
1302268532620365326,38.85417,-76.98475,220.0,3.0,6,Entire home/apt,"Sheridan, Barry Farm, Buena Vista",,31,Washington Mystics vs. New York Liberty,2026-05-10,Sports,0.9853526660504544,19.9,104.0,1.0,0.0
1302335930146381064,38.92117390000001,-77.0423915,99.0,1.0,2,Entire home/apt,"Kalorama Heights, Adams Morgan, Lanier Heights",4.5,1,Men At Work,2026-09-20,Music,1.2328497333464075,22.1,90.0,1.0,0.0
1302370128037747700,38.93009,-77.03097,360.0,1.0,2,Private room,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",,1,Howard University Bison Football vs. Richmond Spiders Football,2026-05-17,Sports,1.3001360585135542,19.9,104.0,1.0,0.0
1302600101567395569,38.87278,-77.00268,103.0,1.0,3,Entire home/apt,"Near Southeast, Navy Yard",,31,Foo Fighters: TAKE COVER TOUR 2026,2026-08-17,Music,0.41041118656813025,26.2,99.0,1.0,1.0
1302783411641400681,38.9009079,-77.0492914,,1.0,2,Entire home/apt,"West End, Foggy Bottom, GWU",,31,Bluey's Big Play - The Stage Show,2026-06-24,Arts & Theatre,0.05163009037168332,24.5,91.0,1.0,0.0
1303208468565555004,38.9139252,-77.0167062,,3.0,6,Entire home/apt,"Edgewood, Bloomingdale, Truxton Circle, Eckington",4.8,1,Juvenile’s Boiling Point Album Release Tour w/ The 400 Degreez Band,2026-04-17,Music,0.4097944042383784,14.8,82.0,1.0,0.0
1303537793477417078,38.90541,-76.99077,,1.0,1,Private room,"Ivy City, Arboretum, Trinidad, Carver Langston",3.0,31,Diplo,2026-05-22,Music,2.233867339450109,19.9,104.0,1.0,0.0
1303681936696029890,38.91135949053293,-77.05522555257834,,,2,Entire home/apt,"Georgetown, Burleith/Hillandale",,1,Bluey's Big Play - The Stage Show,2026-06-24,Arts & Theatre,1.3219889440085912,24.5,91.0,1.0,0.0
1303712463673499253,38.89417,-76.99268,104.0,1.0,3,Entire home/apt,"Union Station, Stanton Park, Kingman Park",5.0,1,Washington Nationals vs New York Yankees: Marvel's Captain America Bobblehead,2026-07-10,Sports,1.3533319322563184,27.1,94.0,1.0,1.0
1303774967183051164,38.9588459731868,-77.02069367286336,89.0,1.0,2,Entire home/apt,"Takoma, Brightwood, Manor Park",,31,Howard University Bison Football vs. Richmond Spiders Football,2026-05-17,Sports,4.086410029790046,19.9,104.0,1.0,0.0
1303947044207220605,38.93875593552912,-77.0320425821963,105.0,1.0,4,Entire home/apt,"Brightwood Park, Crestwood, Petworth",4.82,1,Howard University Bison Football vs. Richmond Spiders Football,2026-05-17,Sports,2.125028098386538,19.9,104.0,1.0,0.0
1303996978336012953,38.86929553033816,-76.97507157367025,67.0,1.0,2,Private room,"Twining, Fairlawn, Randle Highlands, Penn Branch, Fort Davis Park, Fort Dupont",4.93,2,Washington Nationals vs New York Yankees: Marvel's Captain America Bobblehead,2026-07-10,Sports,2.0668492944358046,27.1,94.0,1.0,1.0
1304382944751363660,38.9005324,-77.0257802,230.0,1.0,2,Entire home/apt,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",,31,"JOSH THOMAS: JIGGLE, JIGGLE",2026-10-15,Arts & Theatre,0.47817033490029587,15.7,82.0,1.0,0.0
1304383263603920788,38.9005324,-77.0257802,230.0,1.0,2,Entire home/apt,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",,31,"JOSH THOMAS: JIGGLE, JIGGLE",2026-10-15,Arts & Theatre,0.47817033490029587,15.7,82.0,1.0,0.0
1304383557593970678,38.9005324,-77.0257802,,1.0,2,Entire home/apt,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",,31,"JOSH THOMAS: JIGGLE, JIGGLE",2026-10-15,Arts & Theatre,0.47817033490029587,15.7,82.0,1.0,0.0
1304389029007641055,38.9044594,-77.01817390000001,,,2,Entire home/apt,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",,31,"JOSH THOMAS: JIGGLE, JIGGLE",2026-10-15,Arts & Theatre,0.46215418094906113,15.7,82.0,1.0,0.0
1304441454878708642,38.94522096717771,-77.0272121840539,76.0,1.0,4,Entire home/apt,"Brightwood Park, Crestwood, Petworth",4.75,1,Howard University Bison Football vs. Richmond Spiders Football,2026-05-17,Sports,2.645596588705888,19.9,104.0,1.0,0.0
1304450952854228869,38.9263531,-76.9653435,162.0,2.0,6,Entire home/apt,"Woodridge, Fort Lincoln, Gateway",4.76,2,Diplo,2026-05-22,Music,0.9701613423334561,19.9,104.0,1.0,0.0
1304597818285167283,38.90739605232466,-76.98538343183036,115.0,2.0,5,Entire home/apt,"Ivy City, Arboretum, Trinidad, Carver Langston",4.78,1,Diplo,2026-05-22,Music,1.7604580071424516,19.9,104.0,1.0,0.0
1305027667013722239,38.98192,-77.05888,,3.0,5,Entire home/apt,"Hawthorne, Barnaby Woods, Chevy Chase",5.0,1,Howard University Bison Football vs. Richmond Spiders Football,2026-05-17,Sports,7.453199424345346,19.9,104.0,1.0,0.0
1305054178390974852,38.957596396118085,-77.02095030334348,,1.0,6,Entire home/apt,"Brightwood Park, Crestwood, Petworth",4.0,2,Howard University Bison Football vs. Richmond Spiders Football,2026-05-17,Sports,3.947880212484317,19.9,104.0,1.0,0.0
1305076533683732850,38.9039391,-77.0306251,,1.0,2,Entire home/apt,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",,31,The James Hunter Six,2026-04-19,Music,0.08131605999039906,14.8,82.0,1.0,0.0
